x-axis,1
second,Volt
-5.0000000E+00,-3.0893066E+00
-4.9998400E+00,-3.0692061E+00
-4.9996800E+00,-3.0692061E+00
-4.9995200E+00,-3.0893066E+00
-4.9993600E+00,-3.0692061E+00
-4.9992000E+00,-3.1094071E+00
-4.9990400E+00,-3.0491056E+00
-4.9988800E+00,-3.0893066E+00
-4.9987200E+00,-3.0491056E+00
-4.9985600E+00,-3.0893066E+00
-4.9984000E+00,-3.0692061E+00
-4.9982400E+00,-3.0893066E+00
-4.9980800E+00,-3.0491056E+00
-4.9979200E+00,-3.0692061E+00
-4.9977600E+00,-3.0692061E+00
-4.9976000E+00,-3.0692061E+00
-4.9974400E+00,-3.0491056E+00
-4.9972800E+00,-3.0290051E+00
-4.9971200E+00,-3.0692061E+00
-4.9969600E+00,-3.0491056E+00
-4.9968000E+00,-3.0290051E+00
-4.9966400E+00,-3.0692061E+00
-4.9964800E+00,-3.0491056E+00
-4.9963200E+00,-3.0491056E+00
-4.9961600E+00,-3.0290051E+00
-4.9960000E+00,-3.0089046E+00
-4.9958400E+00,-3.0491056E+00
-4.9956800E+00,-3.0290051E+00
-4.9955200E+00,-3.0491056E+00
-4.9953600E+00,-3.0290051E+00
-4.9952000E+00,-2.9888041E+00
-4.9950400E+00,-3.0089046E+00
-4.9948800E+00,-3.0089046E+00
-4.9947200E+00,-3.0290051E+00
-4.9945600E+00,-3.0290051E+00
-4.9944000E+00,-3.0089046E+00
-4.9942400E+00,-2.9888041E+00
-4.9940800E+00,-2.9888041E+00
-4.9939200E+00,-3.0290051E+00
-4.9937600E+00,-3.0089046E+00
-4.9936000E+00,-2.9888041E+00
-4.9934400E+00,-3.0089046E+00
-4.9932800E+00,-2.9888041E+00
-4.9931200E+00,-2.9888041E+00
-4.9929600E+00,-2.9486031E+00
-4.9928000E+00,-3.0089046E+00
-4.9926400E+00,-2.9687036E+00
-4.9924800E+00,-2.9687036E+00
-4.9923200E+00,-2.9687036E+00
-4.9921600E+00,-3.0089046E+00
-4.9920000E+00,-2.9687036E+00
-4.9918400E+00,-2.9687036E+00
-4.9916800E+00,-2.9888041E+00
-4.9915200E+00,-2.9687036E+00
-4.9913600E+00,-2.9687036E+00
-4.9912000E+00,-3.0089046E+00
-4.9910400E+00,-2.9888041E+00
-4.9908800E+00,-2.9687036E+00
-4.9907200E+00,-2.9888041E+00
-4.9905600E+00,-2.9687036E+00
-4.9904000E+00,-2.9687036E+00
-4.9902400E+00,-2.9687036E+00
-4.9900800E+00,-2.9687036E+00
-4.9899200E+00,-2.9687036E+00
-4.9897600E+00,-2.9888041E+00
-4.9896000E+00,-2.9687036E+00
-4.9894400E+00,-2.9888041E+00
-4.9892800E+00,-2.9486031E+00
-4.9891200E+00,-2.9486031E+00
-4.9889600E+00,-2.9687036E+00
-4.9888000E+00,-2.9888041E+00
-4.9886400E+00,-2.9687036E+00
-4.9884800E+00,-2.9888041E+00
-4.9883200E+00,-2.9888041E+00
-4.9881600E+00,-3.0089046E+00
-4.9880000E+00,-2.9687036E+00
-4.9878400E+00,-2.9888041E+00
-4.9876800E+00,-2.9888041E+00
-4.9875200E+00,-2.9888041E+00
-4.9873600E+00,-3.0089046E+00
-4.9872000E+00,-2.9888041E+00
-4.9870400E+00,-2.9888041E+00
-4.9868800E+00,-3.0089046E+00
-4.9867200E+00,-3.0089046E+00
-4.9865600E+00,-3.0290051E+00
-4.9864000E+00,-3.0089046E+00
-4.9862400E+00,-3.0089046E+00
-4.9860800E+00,-3.0290051E+00
-4.9859200E+00,-3.0290051E+00
-4.9857600E+00,-3.0290051E+00
-4.9856000E+00,-3.0290051E+00
-4.9854400E+00,-3.0290051E+00
-4.9852800E+00,-3.0290051E+00
-4.9851200E+00,-3.0491056E+00
-4.9849600E+00,-3.0491056E+00
-4.9848000E+00,-3.0089046E+00
-4.9846400E+00,-3.0692061E+00
-4.9844800E+00,-3.0692061E+00
-4.9843200E+00,-3.0290051E+00
-4.9841600E+00,-3.0491056E+00
-4.9840000E+00,-3.0089046E+00
-4.9838400E+00,-3.0491056E+00
-4.9836800E+00,-3.0290051E+00
-4.9835200E+00,-3.0692061E+00
-4.9833600E+00,-3.0692061E+00
-4.9832000E+00,-3.0491056E+00
-4.9830400E+00,-3.0692061E+00
-4.9828800E+00,-3.0692061E+00
-4.9827200E+00,-3.1094071E+00
-4.9825600E+00,-3.0692061E+00
-4.9824000E+00,-3.0692061E+00
-4.9822400E+00,-3.0692061E+00
-4.9820800E+00,-3.0893066E+00
-4.9819200E+00,-3.0893066E+00
-4.9817600E+00,-3.0491056E+00
-4.9816000E+00,-3.0893066E+00
-4.9814400E+00,-3.1094071E+00
-4.9812800E+00,-3.0491056E+00
-4.9811200E+00,-3.0893066E+00
-4.9809600E+00,-3.0692061E+00
-4.9808000E+00,-3.0893066E+00
-4.9806400E+00,-3.0893066E+00
-4.9804800E+00,-3.1094071E+00
-4.9803200E+00,-3.0692061E+00
-4.9801600E+00,-3.0893066E+00
-4.9800000E+00,-3.0692061E+00
-4.9798400E+00,-3.0692061E+00
-4.9796800E+00,-3.0893066E+00
-4.9795200E+00,-3.0692061E+00
-4.9793600E+00,-3.0893066E+00
-4.9792000E+00,-3.0692061E+00
-4.9790400E+00,-3.0893066E+00
-4.9788800E+00,-3.1094071E+00
-4.9787200E+00,-3.1094071E+00
-4.9785600E+00,-3.0893066E+00
-4.9784000E+00,-3.0893066E+00
-4.9782400E+00,-3.0893066E+00
-4.9780800E+00,-3.0491056E+00
-4.9779200E+00,-3.0491056E+00
-4.9777600E+00,-3.0692061E+00
-4.9776000E+00,-3.0491056E+00
-4.9774400E+00,-3.0491056E+00
-4.9772800E+00,-3.0692061E+00
-4.9771200E+00,-3.0893066E+00
-4.9769600E+00,-3.0692061E+00
-4.9768000E+00,-3.0491056E+00
-4.9766400E+00,-3.0491056E+00
-4.9764800E+00,-3.0290051E+00
-4.9763200E+00,-3.0290051E+00
-4.9761600E+00,-3.0290051E+00
-4.9760000E+00,-3.0089046E+00
-4.9758400E+00,-3.0491056E+00
-4.9756800E+00,-3.0290051E+00
-4.9755200E+00,-3.0089046E+00
-4.9753600E+00,-2.9888041E+00
-4.9752000E+00,-3.0089046E+00
-4.9750400E+00,-3.0089046E+00
-4.9748800E+00,-3.0089046E+00
-4.9747200E+00,-3.0290051E+00
-4.9745600E+00,-2.9888041E+00
-4.9744000E+00,-2.9888041E+00
-4.9742400E+00,-3.0290051E+00
